1,2
1,2
1,3
1,3
1,4
1,4
2,3
2,3
2,4
2,4
2,5
2,5
3,4
3,4
3,6
3,6
3,7
3,7
4,6
4,6
4,8
4,8
4,9
4,9
4,10
4,10
4,11
4,11
4,12
4,12
4,13
4,13
5,14
5,14
5,15
5,15
5,16
5,16
6,8
6,8
6,25
6,25
6,26
6,26
8,15
8,15
8,25
8,25
8,27
8,27
8,28
8,28
8,29
8,29
8,30
8,30
8,31
8,31
8,32
8,32
9,10
9,10
9,15
9,15
10,11
10,11
10,15
10,15
11,12
11,12
11,15
11,15
12,13
12,13
12,15
12,15
13,15
13,15
13,30
13,30
13,31
13,31
13,32
13,32
14,15
14,15
14,17
14,17
14,18
14,18
15,17
15,17
15,18
15,18
15,19
15,19
15,20
15,20
15,21
15,21
15,22
15,22
16,23
16,23
16,24
16,24
17,18
17,18
18,19
18,19
19,27
19,27
19,33
19,33
20,21
20,21
20,34
20,34
20,35
20,35
21,33
21,33
22,36
22,36
22,37
22,37
23,42
23,42
23,43
23,43
24,43
24,43
24,44
24,44
25,27
25,27
25,28
25,28
27,28
27,28
27,38
27,38
27,39
27,39
27,40
27,40
29,34
29,34
29,35
29,35
29,38
29,38
30,31
30,31
31,32
31,32
33,34
33,34
33,41
33,41
34,39
34,39
36,42
36,42
36,43
36,43
37,43
37,43
37,44
37,44
38,39
38,39
39,41
39,41
