1,2
1,3
1,4
1,4
1,5
1,6
1,7
1,7
1,8
1,9
1,9
1,10
1,10
1,11
1,11
1,12
1,12
1,13
1,13
1,14
1,14
1,15
1,15
1,16
1,16
1,17
1,17
1,18
1,18
1,19
2,20
3,21
8,22
11,23
12,24
17,23
18,25
19,22
20,39
20,40
20,41
20,42
20,43
20,44
20,45
21,26
21,27
21,28
21,29
21,30
21,31
21,32
21,33
21,34
21,35
21,36
21,37
21,38
22,46
22,47
22,48
22,49
22,50
23,62
24,63
24,64
24,65
24,66
24,67
24,68
24,69
24,70
24,71
24,72
24,73
24,74
24,75
24,76
24,77
24,78
24,79
24,80
24,81
24,82
24,83
25,84
25,85
25,86
25,87
25,88
25,89
25,90
25,91
25,92
25,93
25,94
25,95
25,96
25,97
25,98
25,99
25,100
25,101
25,102
25,103
25,104
47,51
51,52
51,53
51,54
51,55
51,56
51,57
51,58
51,59
51,60
51,61
