1,2
1,2
2,2
2,2
2,3
2,3
3,4
3,4
4,4
4,4
4,5
4,5
5,6
5,6
6,7
6,7
6,8
6,8
7,8
7,8
7,9
7,9
8,8
8,8
9,10
9,10
10,11
10,11
10,12
10,12
11,13
11,13
11,14
11,14
12,13
12,13
12,15
12,15
13,15
13,15
14,16
14,16
15,15
15,15
16,17
16,17
16,18
16,18
17,18
17,18
17,19
17,19
18,18
18,18
19,20
19,20
20,20
20,20
20,21
20,21
21,22
21,22
22,23
22,23
22,24
22,24
23,24
23,24
23,25
23,25
24,24
24,24
25,26
25,26
26,26
26,26
26,27
26,27
27,28
27,28
28,28
28,28
28,29
28,29
29,30
29,30
30,31
30,31
30,31
30,31
30,32
30,32
31,32
31,32
