1,2
1,3
1,4
1,5
3,6
3,7
4,6
4,7
5,7
5,10
5,11
5,12
6,8
6,9
8,9
8,13
8,14
8,15
8,16
8,17
8,18
8,19
9,15
9,16
9,19
9,23
9,48
9,57
10,96
11,52
12,31
12,32
13,14
13,17
13,33
13,34
14,15
14,18
14,21
14,22
14,23
14,34
14,36
14,41
15,23
16,17
16,48
16,49
16,50
16,51
17,19
17,34
17,50
17,62
18,22
18,27
18,31
18,67
19,57
19,79
19,80
19,81
20,21
21,22
21,23
21,24
22,24
22,26
22,27
22,36
22,37
22,39
22,47
23,24
23,48
23,59
24,26
24,28
24,48
24,60
25,26
26,27
26,28
27,28
27,30
27,31
27,39
27,40
27,42
27,43
28,30
28,32
28,48
28,61
29,30
30,31
30,32
31,32
31,42
31,44
31,45
31,46
32,45
32,46
32,48
32,58
34,36
34,37
34,50
34,64
35,36
36,37
37,39
37,40
37,50
37,65
38,39
39,40
40,42
40,44
40,50
40,66
41,47
41,68
42,44
43,47
43,70
44,45
44,46
44,50
44,63
45,48
45,49
45,50
45,53
46,58
46,83
46,84
46,85
47,69
48,49
48,52
49,50
49,54
49,55
50,56
51,87
53,88
54,67
55,77
56,78
57,59
57,80
57,96
58,61
58,84
58,96
59,60
59,71
59,96
60,61
60,73
60,96
61,75
61,96
62,64
62,81
62,97
63,66
63,85
63,97
64,65
64,72
64,97
65,66
65,74
65,97
66,76
66,97
68,71
68,72
69,73
69,74
70,75
70,76
71,73
71,80
71,89
71,90
71,91
71,93
72,74
72,81
72,89
72,90
72,91
72,93
73,75
73,89
73,90
73,91
73,93
74,76
74,89
74,90
74,91
74,93
75,84
75,89
75,90
75,91
75,93
76,85
76,89
76,90
76,91
76,93
77,100
78,90
79,82
80,89
80,90
80,91
80,92
80,93
81,89
81,90
81,91
81,92
81,93
82,99
83,86
84,89
84,90
84,91
84,93
84,95
85,89
85,90
85,91
85,93
85,95
86,90
87,99
88,90
89,94
90,94
90,98
91,94
97,98
